gamename,metacritic,reccount,IsFree,PCRECs,Price
FINAL FANTASY(r) XIII-2,0,1973,False,True,19.99
UFO: Aftermath,0,0,False,True,3.99
X-Plane 10 Global - 64 Bit,0,814,False,True,59.99
Crazy Plant Shop,0,202,False,True,4.99
Game Character Hub,0,224,False,True,14.99
Spy Fox 2 Some Assembly Required,0,0,False,True,6.99
Spy Fox 3 Operation Ozone,0,0,False,True,6.99
Spy Fox In: Cheese Chase,0,0,False,True,4.99
Spy Fox In: Hold the Mustard,0,0,False,True,4.99
Starship Corporation,0,131,False,True,19.99
GTGD S2: Just One Dev,0,0,False,True,0.99
DarkEnd,0,0,False,True,14.99
Racer 8,0,1271,False,True,4.99
Realms of the Haunting,0,278,False,True,9.99
Unrest,65,115,False,True,14.99
Street Racing Syndicate,0,1205,False,True,9.99
Panzer Elite Action Gold Edition,0,0,False,True,9.99
Magical Battle Festa,0,239,False,True,9.99
Kero Blaster,82,184,False,True,9.99
Chompy Chomp Chomp,0,211,False,True,6.99
Duet,0,406,False,True,4.99
Pressured,0,389,False,True,2.99
Uriels Chasm,0,2727,False,True,4.99
Princess Isabella,0,0,False,True,4.99
Princess Isabella - Return of the Curse,0,0,False,True,4.99
Rise of Prussia Gold,0,0,False,True,19.99
Pajama Sam 2: Thunder and Lightning Arent So Frightening,0,0,False,True,6.99
Pajama Sam 3: You Are What You Eat From Your Head To Your Feet,0,0,False,True,6.99
Pajama Sam 4: Life Is Rough When You Lose Your Stuff!,0,0,False,True,6.99
Pajama Sams Sock Works,0,0,False,True,4.99
Pajama Sams Lost & Found,0,0,False,True,4.99
Robins Quest,0,0,False,True,4.99
Deponia: The Complete Journey,0,1110,False,True,39.99
Black Mirror,0,297,False,True,9.99
NOBUNAGAS AMBITION: Souzou (Traditional Chinese version),0,145,False,True,24.99
AntharioN,0,127,False,True,14.99
Overcast - Walden and the Werewolf,0,2045,False,True,0.99
Sentinel,0,0,True,True,0.0
H-Hour: Worlds Elite,0,687,False,True,9.99
Cosmochoria,0,369,False,True,9.99
Card Hunter,80,2699,True,True,0.0
Wander,0,107,False,True,8.99
Coma: Mortuary,0,735,False,True,5.99
The Good Life,0,0,False,True,9.99
Epic Space: Online,0,0,False,True,14.99
Heldric - The legend of the shoemaker,0,0,False,True,8.99
Elliot Quest,0,0,False,True,9.99
I Shall Remain,0,108,False,True,9.99
FRONTIERS,0,0,False,True,14.99
Amazing World(tm),0,2313,True,True,0.0
Carnivores: Dinosaur Hunter Reborn,0,336,False,True,14.99
Guns and Robots,0,1625,True,True,0.0
Arson and Plunder: Unleashed,0,0,False,True,6.99
TRI: Of Friendship and Madness,74,232,False,True,14.99
Cinders,0,446,False,True,19.99
Dark Raid,0,114,False,True,19.99
Road Not Taken,75,233,False,True,14.99
Automation - The Car Company Tycoon Game,0,734,False,True,29.99
Crawl,0,1715,False,True,9.99
Classroom Aquatic,0,0,False,True,0.0
Cult of the Wind,0,403,False,True,9.99
White Noise Online,0,432,False,True,5.99
Dark Scavenger,0,133,False,True,4.99
Pivvot,0,213,False,True,4.99
Spirited Heart Deluxe,0,0,False,True,19.99
Kill The Bad Guy,0,256,False,True,9.99
Spice Road,0,0,False,True,19.99
Baron Wittard: Nemesis of Ragnarok,0,0,False,True,7.99
Knight Squad,0,177,False,True,14.99
Merchants of Kaidan,0,293,False,True,14.99
Loot Hero DX,0,392,False,True,2.99
Aarus Awakening,0,0,False,True,14.99
RimWorld,0,4861,False,True,29.99
Warhammer 40000: Carnage Champions,0,0,False,True,9.99
They Breathe,0,895,False,True,1.99
Galcon 2: Galactic Conquest,0,687,True,True,0.0
A-Men 2,0,0,False,True,8.99
Millie,0,403,False,True,3.99
Scooby Doo! & Looney Tunes Cartoon Universe: Adventure,0,0,False,True,19.99
Crowntakers,70,234,False,True,9.99
Escape The Lost Kingdom: The Forgotten Pharaoh,0,0,False,True,4.99
Shadowgate (2014),68,414,False,True,14.99
Fenix Rage,75,121,False,True,14.99
Freddi Fish 2: The Case of the Haunted Schoolhouse,0,0,False,True,6.99
Freddi Fish 3: The Case of the Stolen Conch Shell,0,0,False,True,6.99
Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch,0,0,False,True,6.99
Freddi Fish 5: The Case of the Creature of Coral Cove,0,0,False,True,6.99
Freddi Fish and Luthers Water Worries,0,0,False,True,4.99
Wars and Warriors: Joan of Arc,60,0,False,True,6.99
Putt-Putt(r) Goes to the Moon,0,0,False,True,6.99
Putt-Putt(r) Saves the Zoo,0,192,False,True,6.99
Putt-Putt(r) Travels Through Time,0,0,False,True,6.99
Putt-Putt(r) Enters the Race,0,0,False,True,6.99
Putt-Putt(r) Joins the Circus,0,0,False,True,6.99
Putt-Putt(r): Peps Birthday Surprise,0,0,False,True,6.99
Putt-Putt(r) and Peps Dog on a Stick,0,0,False,True,4.99
Putt-Putt(r) and Fatty Bears Activity Pack,0,0,False,True,4.99
Marine Park Empire,58,0,False,True,6.99
Anomaly Defenders,70,143,False,True,9.99
Haegemonia: Legions of Iron,0,0,False,True,4.99
Haegemonia: The Solon Heritage,0,0,False,True,4.99
BlazBlue: Continuum Shift Extend,0,813,False,True,19.99
RECYCLE,0,178,False,True,9.99
Valkyria Chronicles(tm),0,6554,False,True,19.99
H1Z1 : Just Survive,0,70765,False,True,19.99
Stranded,0,324,False,True,4.99
Schrodingers Cat And The Raiders Of The Lost Quark,59,0,False,True,9.99
Royal Quest,0,1066,True,True,0.0
Hero Generations,0,173,False,True,5.99
Inescapable,0,113,False,True,4.99
Defense Zone 2,0,0,False,True,4.99
Hive Jump,0,0,False,True,19.99
PARTICLE MACE,0,1011,False,True,9.99
Darkwind: War on Wheels,0,402,True,True,0.0
Sweezy Gunner,0,212,False,True,3.99
The Floor is Jelly,83,242,False,True,9.99
Rogue Shooter: The FPS Roguelike,0,327,False,True,4.99
Never Alone (Kisima Ingitchuna),0,3909,False,True,14.99
Vlad the Impaler,0,293,False,True,0.99
The Dungeoning,0,0,False,True,6.99
Olympia Rising,0,0,False,True,4.99
Swipecart,0,548,False,True,2.99
Evopollution,0,102,False,True,4.99
NeonXSZ,0,0,False,True,19.99
Qasir al-Wasat: International Edition,0,0,False,True,14.99
Battlepaths,0,676,False,True,4.99
MIND: Path to Thalamus Enhanced Edition,75,953,False,True,8.99
G-Ball,0,0,False,True,0.99
Iron Storm,69,0,False,True,2.99
Brigade E5: New Jagged Union,41,0,True,True,3.99
Farm Frenzy 4,0,159,False,True,6.99
The Promised Land,0,370,False,True,6.99
TownCraft,0,0,False,True,9.99
Ballistic Overkill,0,766,False,True,6.99
Mount Your Friends,0,4608,False,True,4.99
GemCraft - Chasing Shadows,0,1302,False,True,9.99
Magnetic By Nature,0,0,False,True,9.99
Coldfire Keep,0,0,False,True,4.99
Niko: Through The Dream,74,0,False,True,9.99
Lords of Xulima,71,675,False,True,19.99
Draconian Wars,0,0,False,True,5.99
Kraven Manor,58,275,False,True,5.99
The Great Jitters: Pudding Panic,0,0,False,True,4.99
Monstrum,0,815,False,True,17.99
Viktor,0,110,False,True,7.99
Real Boxing(tm),0,898,False,True,4.99
Jump Tanks,0,0,False,True,0.0
Lucius II,48,683,False,True,19.99
Al Emmo and the Lost Dutchmans Mine,77,0,False,True,9.99
Dreaming Sarah,0,713,False,True,5.99
Neon Shadow,0,0,False,True,4.99
8BitBoy(tm),0,1442,False,True,3.99
Ascendant,0,167,False,True,9.99
Renowned Explorers: International Society,0,1173,False,True,19.99
Heroes(r) of Might & Magic(r) III - HD Edition,65,2954,False,True,14.99
The Culling Of The Cows,0,2562,False,True,12.99
Freaking Meatbags,69,113,False,True,9.99
Nicolas Eymerich The Inquisitor Book II : The Village,0,0,False,True,9.99
Navpoint,0,0,False,True,4.99
Beyond Space,0,147,False,True,4.99
Cosmic DJ,0,965,False,True,2.99
Heavy Bullets,72,824,False,True,9.99
Titan Souls,74,2038,False,True,14.99
Famaze,0,297,True,True,0.0
Exodus Wars: Fractured Empire,0,0,False,True,9.99
Detective Case and Clown Bot in: Murder in the Hotel Lisbon,0,141,False,True,5.99
Pro Wrestling X,0,101,False,True,9.99
Arcadecraft,0,106,False,True,9.99
The Old City: Leviathan,62,471,False,True,5.99
Hero of Many,0,102,False,True,6.99
Collateral,0,0,False,True,24.99
Trace Vector,0,0,False,True,6.99
Zombies on a Plane,0,109,False,True,19.99
Xsyon - Prelude,0,150,False,True,29.99
Spy Chameleon - RGB Agent,0,252,False,True,4.99
Warrior Kings,73,0,False,True,9.99
Monsters Ate My Birthday Cake,0,0,False,True,7.99
Rockos Quest,41,0,False,True,4.99
Super Rad Raygun,0,0,False,True,0.0
Corpse of Discovery,49,138,False,True,7.99
Overruled!,0,0,False,True,12.99
Close Combat - Gateway to Caen,0,194,False,True,39.99
Qvadriga,72,159,False,True,19.99
Landmark,0,2075,False,True,9.99
Split/Second,79,399,False,True,19.99
Space Colony: Steam Edition,74,140,False,True,14.99
Escape The Museum,0,0,False,True,4.99
Total Annihilation,86,636,False,True,4.99
Master of Orion,74,2104,False,True,29.99
Far Cry(r) 4,80,11878,False,True,39.99
Rhiannon: Curse of the Four Branches,67,0,False,True,5.99
Eldevin,0,1166,True,True,0.0
The Desolate Hope,0,541,True,True,0.0
Terraformer Expedition to Mars,0,0,False,True,24.99
Red Crucible(r): Firestorm,0,5998,True,True,0.0
Only If,39,5511,True,True,0.0
XenoRaptor,0,0,False,True,14.99
UFO Online: Fight for Earth,0,0,False,True,0.0
FLASHOUT 2,0,179,False,True,4.99
Immortal Defense,0,0,False,True,9.99
Knightmare Tower,0,350,False,True,3.99
Dreii,0,0,False,True,5.99
Victory At Sea,0,320,False,True,24.99
Orbital Gear,59,1374,False,True,9.99
Captain Forever Remix,0,178,False,True,14.99
Lovely Planet,61,1843,False,True,5.99
The Escapists,71,9920,False,True,17.99
Rock Boshers DX: Directors Cut,0,0,False,True,5.99
Millennium 2 - Take Me Higher,0,0,False,True,5.99
Millennium 3 - Cry Wolf,0,0,False,True,5.99
Millennium 4 - Beyond Sunset,0,0,False,True,5.99
Millennium 5 - The Battle of the Millennium,0,0,False,True,9.99
Adventure Time: The Secret Of The Nameless Kingdom,0,0,False,True,4.99
Space Hulk - Deathwing,0,0,False,True,39.99
Darkness Within 1: In Pursuit of Loath Nolder,0,192,False,True,7.99
Darkness Within 2: The Dark Lineage,0,0,False,True,9.99
Runaway Express Mystery,0,0,False,True,6.99
Blood: One Unit Whole Blood,82,563,False,True,4.99
Blood II: The Chosen + Expansion,72,139,False,True,4.99
Warrior Kings: Battles,64,0,False,True,9.99
Cosplay Maker,0,0,False,True,14.99
Back To Life 2,0,0,False,True,4.99
Theatre Of The Absurd,0,129,False,True,4.99
Empress Of The Deep,0,0,False,True,4.99
Empress Of The Deep 2: Song Of The Blue Whale,0,0,False,True,4.99
Vault Cracker,0,0,False,True,4.99
Millionaire Manor,0,0,False,True,4.99
European Ship Simulator,0,422,False,True,19.99
Commando Jack,0,369,False,True,9.99
Habitat,0,181,False,True,14.99
Block N Load,72,9150,True,True,0.0
Masquerade: The Baubles of Doom,0,0,False,True,14.99
CubeGun,0,237,True,True,0.0
Rooks Keep,0,0,False,True,7.99
Woodle Tree Adventures,0,4691,False,True,2.99
Rogue Stormers,68,377,False,True,19.99
International Snooker,0,245,False,True,12.99
Heroes Rise: The Prodigy,0,309,False,True,2.99
Abducted,0,0,False,True,5.99
Dragon Fin Soup,0,195,False,True,19.99
6180 the moon,0,349,False,True,3.99
Tengami,57,905,False,True,9.99
Terrorhedron,0,855,False,True,1.99
Miscreated,0,8743,False,True,19.99
Noir Syndrome,0,151,False,True,6.99
The Land of Eyas,0,0,False,True,9.99
Paradigm Shift,0,0,False,True,1.99
Metal Planet,0,0,False,True,5.99
Forgotten Myths CCG,0,0,True,True,0.0
Divine Souls F2P MMO,0,857,True,True,0.0
ADR1FT,63,606,False,True,19.99
Total War Battles: KINGDOM,0,2754,True,True,0.0
Bridge!,0,0,False,True,4.99
Urban Legends(tm),0,0,False,True,6.99
Victim of Xen,0,420,False,True,3.99
Planetoid Pioneers,0,0,False,True,39.99
Adventurezator: When Pigs Fly,0,0,False,True,19.99
Ichi,0,450,False,True,4.99
The Few,0,127,False,True,7.99
Lemma,73,196,False,True,14.99
Evil Pumpkin: The Lost Halloween,0,0,False,True,9.99
Road Redemption,0,2242,False,True,19.99
Unpossible,0,0,False,True,2.99
Them - The Summoning,0,0,False,True,4.99
Sweet Lily Dreams,0,115,False,True,14.99
Shadowrun: Dragonfall - Directors Cut,87,2557,False,True,14.99
Infinifactory,0,835,False,True,24.99
GALAK-Z,78,302,False,True,9.99
Gear Up,0,6993,True,True,0.0
Pure Pool,68,184,False,True,12.99
Flyhunter Origins,0,0,False,True,6.99
Pure Chess Grandmaster Edition,0,0,False,True,12.99
Epsilon,0,0,False,True,7.99
Disney*Pixar Toy Story 3: The Video Game,73,0,False,True,19.99
JUJU,65,0,False,True,19.99
Hippocampal: The White Sofa,0,0,False,True,4.99
Monster Challenge Circus,0,0,False,True,4.99
Fiesta Online NA,0,377,True,True,0.0
Night Shift,0,0,False,True,4.99
Eastside Hockey Manager,0,543,False,True,19.99
The Treasures of Montezuma 4,0,257,False,True,6.99
Frederic: Resurrection of Music,0,625,False,True,2.99
Frederic: Evil Strikes Back,0,432,False,True,7.99
Legends of Persia,0,115,False,True,19.99
SPORT1 Live : Duel,0,0,False,True,4.99
Gardens Inc. 2: The Road to Fame,0,0,False,True,9.99
Chicken Invaders 4,0,166,False,True,4.99
NoLimits 2 Roller Coaster Simulation,0,257,False,True,39.99
Kill Fun Yeah,0,0,False,True,9.99
Date Warp,0,0,False,True,9.99
Third Eye Crime,0,0,False,True,4.99
Electronic Super Joy: Groove City,0,569,False,True,4.99
BOMB: Who let the dogfight?,0,0,False,True,7.99
Robocraft,0,71023,True,True,0.0
Rhythm Destruction,0,112,False,True,4.99
White Night,68,173,False,True,14.99
openCanvas 6,0,278,False,True,49.99
Zombie Army Trilogy,72,3962,False,True,44.99
Battlezone 98 Redux,75,316,False,True,19.99
Salammbo: Battle for Carthage,77,0,False,True,4.99
Psichodelya,0,0,False,True,6.99
Cobi Treasure Deluxe,0,257,False,True,2.99
Numba Deluxe,0,140,False,True,2.99
300 Dwarves,0,0,False,True,6.99
Castle: Never Judge a Book by its Cover,0,118,False,True,9.99
RADical ROACH Deluxe Edition,0,835,False,True,6.99
Disney*Pixar Cars 2: The Video Game,0,0,False,True,19.99
Disney*Pixar Brave: The Video Game,0,0,False,True,19.99
Submerged,0,423,False,True,19.99
Saints Row: Gat out of Hell,66,4481,False,True,14.99
War of the Human Tanks - ALTeR,0,0,False,True,12.99
War of the Human Tanks - Limited Operations,0,0,False,True,9.99
Screencheat,71,739,False,True,14.99
Pirates of the Caribbean: At Worlds End,0,0,False,True,19.99
School Bus Fun,0,0,False,True,5.99
The Blue Flamingo,55,421,False,True,4.99
Trucks & Trailers,0,221,False,True,6.99
Bus Driver,61,712,False,True,9.99
Small Town Terrors Pilgrims Hook Collectors Edition,0,0,False,True,14.99
House of 1000 Doors: The Palm of Zoroaster Collectors Edition,0,0,False,True,9.99
Brink of Consciousness: Dorian Gray Syndrome Collectors Edition,0,146,False,True,9.99
The Egyptian Prophecy: The Fate of Ramses,0,0,False,True,4.99
The Cameron Files: The Secret at Loch Ness,66,0,False,True,2.99
Voyage: Journey to the Moon,0,0,False,True,4.99
Amerzone: The Explorers Legacy,0,0,False,True,4.99
Curse: The Eye of Isis,63,0,False,True,2.99
Chernobyl Commando,0,321,False,True,9.99
Manhunter,0,592,False,True,4.99
Truffle Saga,0,0,False,True,4.99
Dungeon Defenders Eternity,0,1596,False,True,19.99
Infinite Game Works Episode 0,0,0,False,True,12.99
Dungeon of Elements,0,138,False,True,9.99
Storm over the Pacific,0,0,False,True,9.99
Tex Murphy: Mean Streets,0,0,False,True,5.99
Tex Murphy: Martian Memorandum,0,0,False,True,5.99
Tex Murphy: Under a Killing Moon,0,0,False,True,9.99
Tex Murphy: The Pandora Directive,0,0,False,True,9.99
Tex Murphy: Overseer,0,0,False,True,9.99
Floating Point,0,2898,True,True,0.0
Necronomicon: The Dawning of Darkness,0,0,False,True,4.99
Roadside Assistance Simulator,0,0,False,True,9.99
I Am Vegend - Zombiegeddon,0,0,False,True,2.99
Battle Mages,0,0,False,True,3.99
Ballad of Solar,0,0,False,True,6.99
Ryse: Son of Rome,61,9524,False,True,19.99
Dangerous,0,0,False,True,19.99
Of Guards And Thieves,0,454,False,True,14.99
Boson X,0,1200,False,True,2.99
Cyto,0,0,False,True,3.99
Call to Arms,0,1425,False,True,24.99
Metal Dead,0,335,False,True,4.99
BlazeRush,66,724,False,True,9.99
Namariel Legends: Iron Lord Premium Edition,0,0,False,True,6.99
The Counting Kingdom,0,0,False,True,6.99
Momodora III,0,466,False,True,1.99
Divinia Chronicles: Relics of Gan-Ti,0,0,False,True,14.99
BLOCKADE 3D,0,19051,True,True,0.0
Team Indie,0,0,False,True,12.99
Stained,0,0,False,True,7.99
The House,0,0,False,True,4.99
Heileen 1: Sail Away,0,0,False,True,5.99
Radiant Defense,0,0,False,True,4.99
The Beginners Guide,0,9270,False,True,9.99
TRISTOY,49,0,False,True,6.99
OZMAFIA!!,0,141,False,True,34.99
The House in Fata Morgana,0,0,False,True,24.99
Concursion,66,0,False,True,4.99
Dead Bits,0,7312,False,True,0.99
Dysan the Shapeshifter,0,0,False,True,1.99
Roundabout,75,323,False,True,9.99
Rush for Glory,0,0,False,True,14.99
Dungeons: The Eye of Draconus,0,130,False,True,3.99
Sentris,0,0,False,True,14.99
Adventures of Pip,72,127,False,True,14.99
Hidden in Plain Sight,0,128,False,True,5.99
FATE: The Traitor Soul,0,0,False,True,7.99
FATE: The Cursed King,0,111,False,True,7.99
Monomino,0,0,False,True,5.99
#KILLALLZOMBIES,0,0,False,True,11.99
Faery - Legends of Avalon,0,328,False,True,9.99
The Witcher Adventure Game,68,439,False,True,9.99
Rugby 15,0,0,False,True,19.99
Motorcycle Club,0,0,False,True,9.99
Point Perfect,0,146,False,True,4.99
Machines At War 3,0,0,False,True,14.99
Blinding Dark,0,0,False,True,9.99
Triblaster,0,0,False,True,2.99
Time of Fury,0,0,False,True,19.99
CAPSULE,0,0,False,True,4.99
ArcheAge,80,3906,True,True,0.0
Trove,0,40879,True,True,0.0
Bloodbath,0,0,False,True,14.99
Kick-Ass 2,0,141,False,True,19.99
Bloonz Toonz,0,0,False,True,2.99
Resident Evil / biohazard HD REMASTER,82,4024,False,True,19.99
Heroes Rise: The Hero Project,0,140,False,True,2.99
Wildlife Park 2,0,218,False,True,6.99
Hexcells Infinite,0,859,False,True,4.99
INSIDE,88,5625,False,True,19.99
Qora,63,252,False,True,9.99
Rooms: The Main Building,0,125,False,True,9.99
Agents of Mayhem,0,0,False,False,0.0
FreakOut: Extreme Freeride,0,0,False,True,9.99
CITYCONOMY: Service for your City,0,163,False,True,24.99
SUNLESS SEA,81,3120,False,True,18.99
Aeon Command,0,296,False,True,2.99
Star Sonata 2,0,0,False,True,0.0
Train Fever,67,2326,False,True,29.99
Voodoo Chronicles: The First Sign HD - Directors Cut Edition,0,0,False,True,6.99
TesserAct,0,0,False,True,14.99
Worlds,0,0,False,True,19.99
Sky Gamblers: Storm Raiders,0,141,False,True,9.99
Unturned,0,222301,True,True,0.0
Castaway Paradise Complete Edition,0,259,False,True,14.99
SolidFace Parametric CAD Modeler 2D/3D,0,0,False,True,449.99
Toxic Bunny HD,0,0,False,True,5.99
Outland,83,815,False,True,9.99
FIST OF AWESOME,0,265,False,True,3.99
Battle Islands,0,3136,True,True,0.0
Cakewalk Loop Manager,0,0,True,True,0.0
Blue Estate The Game,59,624,False,True,12.99
World War 2: Time of Wrath,0,0,False,True,4.99
FranknJohn,0,0,False,True,14.99
Heileen 2: The Hands Of Fate,0,0,False,True,9.99
Heileen 3: New Horizons,0,0,False,True,24.99
Trapped Dead: Lockdown,0,0,False,True,9.99
Servo,0,0,False,True,19.99
The Long Dark,0,17660,False,True,19.99
Shattered Planet,0,384,False,True,14.99
Infect and Destroy,0,0,False,True,6.99
Heroes of Issachar,0,0,False,True,0.0
Pitiri 1977,0,0,False,True,3.99
Echo of the Wilds,0,101,False,True,8.99
POP: Methodology Experiment One,0,0,False,True,3.99
Cute Things Dying Violently,0,0,False,True,2.99
Shallow Space,0,0,False,True,14.99
AutoTileGen,0,0,False,True,9.99
Leonas Tricky Adventures,0,0,False,True,9.99
Another Perspective,0,234,False,True,5.99
Project AURA,0,262,False,True,19.99
Dragon: The Game,0,559,False,True,17.99
Heavy Fire: Afghanistan,0,260,False,True,2.99
Super Dungeon Bros,0,0,False,True,0.0
Bloons TD 5,0,1840,False,True,9.99
The Howler,0,1374,False,True,2.99
The Elder Scrolls(r) Online: Tamriel Unlimited(tm),0,9775,False,True,29.99
The Happy Hereafter,0,176,False,True,3.99
Selknam Defense,0,0,False,True,9.99
Slipstream 5000,0,0,False,True,5.99
World of Subways 1 - The Path,0,0,False,True,9.99
Crystals of Time,0,530,False,True,1.99
Oblitus,69,0,False,True,14.99
Wildlife Park 2 - Crazy Zoo,0,0,False,True,3.99
Railroad Pioneer,50,0,False,True,4.99
CRYENGINE - Sample Assets,0,0,True,True,0.0
Ford Street Racing,0,0,False,True,4.99
Runers,68,200,False,True,9.99
Frontline : Road to Moscow,0,0,False,True,9.99
Civil War II,0,105,False,True,39.99
Battle Academy 2: Eastern Front,78,0,False,True,39.99
Ultimate General: Gettysburg,84,1922,False,True,14.99
Overlord: Fellowship of Evil,0,335,False,True,18.99
Lexica,0,229,False,True,2.99
